Participant,placement_distance,placement_cr,seen_when_cr,list_no,stimuli_no,response_not_seen,response_seen,seen_when_never,seen_when_one_week,seen_when_two_weeks,seen_when_yesterday,relevance_nr,relevance_r,old_new_memo,old_new_new,old_new_old,catego_h,catego_o,encoding_no_e1,encoding_no_e2,encoding_no_e3
42,308.0233,50,50,11,1,False,True,False,False,True,False,False,True,False,False,True,False,True,False,True,False
42,1270.415,50,50,,7,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
42,1147.191,50,50,14,10,False,True,True,False,False,False,True,False,False,False,True,False,True,False,False,True
42,1288.995,50,50,,6,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
42,1723.063,50,50,6,6,True,False,True,False,False,False,True,False,False,False,True,False,True,False,True,False
42,508.0249,50,50,4,13,False,True,False,False,False,True,True,False,False,False,True,False,True,False,True,False
42,244.4146,50,50,2,5,False,True,False,True,False,False,False,True,False,False,True,True,False,False,True,False
42,414.829,50,50,13,16,True,False,True,False,False,False,False,True,False,False,True,False,True,False,True,False
42,43.04448,50,50,13,1,False,True,False,False,False,True,False,True,False,False,True,False,True,False,False,True
42,620.3746,50,50,4,13,False,True,False,True,False,False,True,False,False,False,True,True,False,False,False,True
42,284.9786,50,50,12,5,False,True,False,False,False,True,False,True,False,False,True,True,False,False,False,True
42,137.3297,50,50,,7,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False
42,965.7798,50,50,7,10,True,False,True,False,False,False,True,False,False,False,True,False,True,True,False,False
42,853.4434,50,50,8,7,False,True,True,False,False,False,False,True,False,False,True,True,False,False,False,True
42,1331.932,50,50,2,5,True,False,True,False,False,False,False,True,False,False,True,False,True,True,False,False
42,1157.197,50,50,,7,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
42,740.4825,50,50,13,16,True,False,True,False,False,False,False,True,False,False,True,False,True,True,False,False
42,357.3893,50,50,12,4,False,True,False,True,False,False,True,False,False,False,True,False,True,False,True,False
42,567.7026,50,50,8,12,True,False,True,False,False,False,False,True,False,False,True,True,False,False,True,False
42,998.2427,50,50,13,12,True,False,True,False,False,False,False,True,False,False,True,True,False,False,False,True
42,1161.566,50,50,,8,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
42,513.1183,100,100,5,12,False,True,False,True,False,False,False,True,False,False,True,True,False,True,False,False
42,663.9136,50,50,3,9,False,True,False,True,False,False,True,False,False,False,True,False,True,False,True,False
42,1325.332,50,50,3,14,True,False,True,False,False,False,True,False,False,False,True,True,False,False,True,False
42,247.2939,50,50,12,1,True,False,True,False,False,False,False,True,False,False,True,False,True,True,False,False
42,230.7875,50,50,,8,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
43,20.59017,77,60,4,6,False,True,False,False,True,False,True,False,False,False,True,False,True,False,False,True
43,1346.5,100,100,,2,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
43,410.9469,74,93,1,11,False,True,False,False,False,True,False,True,False,False,True,False,True,False,False,True
43,8.049921,39,31,4,10,False,True,False,True,False,False,True,False,False,False,True,True,False,False,True,False
43,1444.166,84,84,6,9,False,True,False,False,False,True,True,False,False,False,True,True,False,False,False,True
43,1064.027,100,100,,2,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
43,538.1279,23,72,1,9,False,True,False,False,True,False,True,False,False,False,True,True,False,True,False,False
43,393.1686,44,74,5,8,False,True,False,True,False,False,False,True,False,False,True,False,True,False,False,True
43,529.4897,50,89,5,15,False,True,False,False,True,False,True,False,False,False,True,True,False,False,True,False
43,445.144,15,21,7,8,False,True,False,True,False,False,False,True,False,False,True,True,False,False,True,False
43,8.792141,16,69,3,13,False,True,False,False,False,True,True,False,False,False,True,False,True,True,False,False
43,444.721,47,77,6,11,False,True,False,False,True,False,False,True,False,False,True,True,False,True,False,False
43,1081.052,7,12,3,15,False,True,False,True,False,False,True,False,False,False,True,False,True,True,False,False
43,137.3297,100,100,,1,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
43,190.0478,63,66,4,2,False,True,False,True,False,False,False,True,False,False,True,True,False,False,True,False
43,492.8006,35,62,5,4,False,True,False,False,True,False,True,False,False,False,True,True,False,True,False,False
43,1222.755,100,100,,2,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
43,1304.04,100,100,,6,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
43,1207.228,100,100,,3,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
43,156.3439,100,100,1,2,False,True,False,False,True,False,False,True,False,False,True,True,False,True,False,False
43,347.7286,0,100,13,3,False,True,False,False,True,False,True,False,False,False,True,True,False,False,True,False
43,447.8462,100,91,1,3,False,True,False,True,False,False,True,False,False,False,True,False,True,True,False,False
43,1155.311,100,100,,1,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
43,14.59278,100,100,6,16,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,True
43,409.2334,67,73,12,15,False,True,False,True,False,False,True,False,False,False,True,True,False,False,False,True
43,237.598,23,78,2,11,False,True,False,True,False,False,False,True,False,False,True,False,True,False,True,False
43,412.3919,23,74,5,4,False,True,False,True,False,False,True,False,False,False,True,False,True,False,False,True
43,1082.322,100,100,,5,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
43,426.0372,59,42,11,14,False,True,False,False,True,False,True,False,False,False,True,True,False,True,False,False
43,1.783108,68,95,12,8,False,True,False,False,True,False,False,True,False,False,True,True,False,True,False,False
43,496.5531,88,95,3,2,False,True,False,False,False,True,False,True,False,False,True,True,False,False,False,True
43,1328.893,100,100,,8,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
43,331.516,16,20,13,6,False,True,False,True,False,False,True,False,False,False,True,True,False,True,False,False
43,863.1653,74,81,8,7,False,True,False,False,True,False,False,True,False,False,True,False,True,True,False,False
43,127.5048,91,100,14,3,False,True,False,False,False,True,True,False,False,False,True,True,False,False,False,True
43,42.68827,77,82,4,14,False,True,False,True,False,False,True,False,False,False,True,False,True,False,False,True
43,481.7043,67,73,12,7,False,True,False,True,False,False,False,True,False,False,True,False,True,False,True,False
43,1340.119,100,100,,7,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
43,131.7021,50,58,11,1,False,True,False,False,True,False,False,True,False,False,True,False,True,False,True,False
43,1517.545,100,100,,7,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
43,593.9693,50,78,14,10,False,True,False,False,False,True,True,False,False,False,True,False,True,False,False,True
43,1576.474,100,100,,6,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
43,389.2242,50,69,6,6,False,True,False,False,True,False,True,False,False,False,True,False,True,False,True,False
43,413.3065,69,38,4,13,False,True,False,True,False,False,True,False,False,False,True,False,True,False,True,False
43,613.4335,11,5,2,5,False,True,False,False,True,False,False,True,False,False,True,True,False,False,True,False
43,977.9083,33,55,13,16,False,True,False,False,True,False,False,True,False,False,True,False,True,False,True,False
43,246.1508,85,69,13,1,False,True,False,True,False,False,False,True,False,False,True,False,True,False,False,True
43,340.4702,57,65,4,13,False,True,False,False,True,False,True,False,False,False,True,True,False,False,False,True
43,636.5262,83,92,12,5,False,True,False,False,False,True,False,True,False,False,True,True,False,False,False,True
43,1505.178,100,100,,7,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
43,612.7959,69,27,7,10,False,True,False,True,False,False,True,False,False,False,True,False,True,True,False,False
43,14.38433,50,72,8,7,False,True,False,False,False,True,False,True,False,False,True,True,False,False,False,True
43,741.2408,62,83,2,5,False,True,False,False,True,False,False,True,False,False,True,False,True,True,False,False
43,1206.843,100,100,,7,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
43,933.8413,60,80,13,16,False,True,False,False,True,False,False,True,False,False,True,False,True,True,False,False
43,268.6592,72,71,12,4,False,True,False,True,False,False,True,False,False,False,True,False,True,False,True,False
43,140.4697,50,39,8,12,False,True,False,True,False,False,False,True,False,False,True,True,False,False,True,False
43,105.8495,78,81,13,12,False,True,False,False,False,True,False,True,False,False,True,True,False,False,False,True
43,1478.494,100,100,,8,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
43,317.5536,26,22,5,12,False,True,False,False,True,False,False,True,False,False,True,True,False,True,False,False
43,231.3073,64,50,3,9,False,True,False,True,False,False,True,False,False,False,True,False,True,False,True,False
43,416.8237,25,40,3,14,False,True,False,False,True,False,True,False,False,False,True,True,False,False,True,False
43,632.579,60,35,12,1,False,True,False,False,True,False,False,True,False,False,True,False,True,True,False,False
43,137.3297,100,100,,8,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
44,1182.984,0,100,12,1,False,True,True,False,False,False,False,True,False,False,True,True,False,False,False,True
44,1219.626,100,100,,2,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
44,975.7786,1,5,6,14,False,True,False,False,True,False,True,False,False,False,True,True,False,False,False,True
44,387.9683,0,4,12,1,False,True,False,True,False,False,False,True,False,False,True,True,False,True,False,False
44,320.1307,2,1,3,2,False,True,False,True,False,False,False,True,False,False,True,False,True,True,False,False
44,1300.54,100,100,,2,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
44,40.24883,76,88,12,1,False,True,False,True,False,False,False,True,False,False,True,True,False,False,True,False
44,622.6575,0,3,7,2,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,True
44,435.8632,0,96,3,2,False,True,False,True,False,False,False,True,False,False,True,False,True,False,True,False
44,655.9752,7,100,13,3,False,True,False,False,False,True,True,False,False,False,True,False,True,False,True,False
44,503.4788,1,50,3,4,False,True,False,False,False,True,True,False,False,False,True,True,False,False,True,False
44,999.1021,25,13,2,3,True,False,True,False,False,False,True,False,False,False,True,True,False,True,False,False
44,487.7019,0,85,13,3,False,True,False,False,True,False,True,False,False,False,True,False,True,False,False,True
44,889.0712,100,100,,1,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
44,588.7781,3,50,5,12,False,True,False,True,False,False,False,True,False,False,True,False,True,False,True,False
44,685.7469,3,6,7,4,False,True,False,False,False,True,True,False,False,False,True,True,False,False,False,True
44,1216.366,100,100,,2,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
44,1207.079,100,100,,6,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
44,1159.38,95,100,,3,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
44,17.53184,15,50,4,4,False,True,False,False,False,True,True,False,False,False,True,False,True,True,False,False
44,827.4399,13,4,3,5,False,True,False,False,False,True,False,True,False,False,True,False,True,False,False,True
44,228.2243,7,100,4,5,False,True,False,False,True,False,False,True,False,False,True,True,False,True,False,False
44,1073.208,100,100,,1,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
44,324.6098,2,94,13,6,False,True,False,False,True,False,True,False,False,False,True,True,False,False,False,True
44,342.5217,7,50,1,7,False,True,False,False,False,True,False,True,False,False,True,False,True,False,False,True
44,438.7348,5,75,5,13,False,True,False,False,True,False,True,False,False,False,True,True,False,False,True,False
44,246.2368,2,21,4,8,False,True,False,False,False,True,False,True,False,False,True,True,False,False,False,True
44,1266.469,100,100,,5,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
44,413.3501,5,100,12,6,False,True,False,True,False,False,True,False,False,False,True,False,True,True,False,False
44,283.6691,1,25,3,7,False,True,False,False,True,False,False,True,False,False,True,True,False,True,False,False
44,519.5859,0,3,13,9,False,True,False,True,False,False,True,False,False,False,True,False,True,False,False,True
44,1273.137,100,100,,8,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False
44,282.356,2,75,12,8,False,True,False,False,True,False,False,True,False,False,True,False,True,True,False,False
44,564.6656,0,50,6,9,False,True,False,False,False,True,True,False,False,False,True,False,True,True,False,False
44,120.8699,8,91,4,5,False,True,False,True,False,False,False,True,False,False,True,False,True,False,True,False
44,282.6141,2,3,8,10,False,True,False,False,False,True,True,False,False,False,True,True,False,True,False,False
44,329.4708,17,94,13,6,False,True,False,False,False,True,True,False,False,False,True,True,False,False,True,False
44,1191.045,100,100,,7,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
44,702.9384,0,35,5,7,False,True,False,True,False,False,False,True,False,False,True,True,False,False,True,False
44,230.7875,0,66,,7,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
44,123.9066,3,79,1,8,False,True,False,True,False,False,False,True,False,False,True,False,True,False,True,False
44,1113.522,100,100,,6,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
44,292.505,1,8,4,10,False,True,False,False,False,True,True,False,False,False,True,True,False,False,False,True
44,134.5614,0,16,1,9,False,True,False,False,True,False,True,False,False,False,True,True,False,False,True,False
44,690.075,0,0,5,10,False,True,False,False,False,True,True,False,False,False,True,False,True,False,True,False
44,677.9683,0,4,6,11,False,True,False,False,True,False,False,True,False,False,True,True,False,False,True,False
44,265.0386,0,75,1,11,False,True,False,False,False,True,False,True,False,False,True,True,False,False,False,True
44,583.123,1,88,12,12,False,True,False,False,False,True,False,True,False,False,True,False,True,False,False,True
44,117.7691,0,50,2,13,False,True,False,False,True,False,True,False,False,False,True,False,True,False,False,True
44,1155.963,100,100,,7,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
44,682.0342,0,11,4,11,False,True,False,True,False,False,False,True,False,False,True,False,True,True,False,False
44,538.8037,1,0,11,15,False,True,True,False,False,False,True,False,False,False,True,False,True,False,False,True
44,216.9435,0,84,6,12,False,True,False,False,True,False,False,True,False,False,True,False,True,True,False,False
44,1292.05,100,100,,7,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
44,295.585,1,84,11,13,False,True,False,False,False,True,True,False,False,False,True,True,False,True,False,False
44,118.4749,1,50,2,14,False,True,False,True,False,False,True,False,False,False,True,False,True,True,False,False
44,412.6942,0,2,14,14,False,True,False,False,True,False,True,False,False,False,True,False,True,False,True,False
44,664.6953,0,7,5,16,False,True,False,False,True,False,False,True,False,False,True,True,False,False,False,True
44,1103.647,100,100,,8,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
44,829.8094,0,0,8,15,False,True,False,True,False,False,True,False,False,False,True,True,False,True,False,False
44,1079.383,1,3,8,15,False,True,False,True,False,False,True,False,False,False,True,False,True,False,True,False
44,984.7088,0,2,13,16,False,True,False,False,True,False,False,True,False,False,True,True,False,False,True,False
44,134.5637,0,50,14,16,False,True,False,False,True,False,False,True,False,False,True,True,False,True,False,False
44,1170.846,99,100,,8,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
45,156.2639,7,24,12,1,False,True,False,False,False,True,False,True,False,False,True,True,False,False,False,True
45,1121.676,100,100,,2,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
45,586.4403,12,42,6,14,False,True,False,False,False,True,True,False,False,False,True,True,False,False,False,True
45,101.4608,16,57,12,1,False,True,False,False,False,True,False,True,False,False,True,True,False,True,False,False
45,134.3675,13,69,3,2,False,True,False,False,False,True,False,True,False,False,True,False,True,True,False,False
45,1394.534,100,100,,2,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
45,1307.178,71,69,12,1,True,False,True,False,False,False,False,True,False,False,True,True,False,False,True,False
45,576.5262,14,71,7,2,False,True,False,False,False,True,False,True,False,False,True,False,True,False,False,True
45,778.3611,16,32,3,2,False,True,False,False,False,True,False,True,False,False,True,False,True,False,True,False
45,183.6815,13,100,13,3,False,True,False,False,False,True,True,False,False,False,True,False,True,False,True,False
45,279.9258,58,61,3,4,False,True,False,False,False,True,True,False,False,False,True,True,False,False,True,False
45,681.0895,15,54,2,3,False,True,False,True,False,False,True,False,False,False,True,True,False,True,False,False
45,211.0946,14,57,13,3,False,True,False,False,False,True,True,False,False,False,True,False,True,False,False,True
45,1143.329,100,100,,1,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
45,414.9716,13,64,5,12,False,True,False,False,False,True,False,True,False,False,True,False,True,False,True,False
45,495.0601,11,25,7,4,False,True,False,True,False,False,True,False,False,False,True,True,False,False,False,True
45,1150.183,100,100,,2,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
45,1105.833,100,100,,6,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
45,1068.001,100,100,,3,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
45,390.8061,11,100,4,4,False,True,False,False,False,True,True,False,False,False,True,False,True,True,False,False
45,377.4681,11,100,3,5,False,True,False,False,False,True,False,True,False,False,True,False,True,False,False,True
45,1375.35,62,68,4,5,True,False,True,False,False,False,False,True,False,False,True,True,False,True,False,False
45,1075.648,100,100,,1,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
45,561.9139,11,32,13,6,False,True,False,False,True,False,True,False,False,False,True,True,False,False,False,True
45,895.403,14,32,1,7,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,True
45,1263.042,100,88,5,13,True,False,True,False,False,False,True,False,False,False,True,True,False,False,True,False
45,437.2788,8,45,4,8,False,True,False,True,False,False,False,True,False,False,True,True,False,False,False,True
45,1153.252,100,100,,5,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
45,560.6005,11,83,12,6,False,True,False,False,True,False,True,False,False,False,True,False,True,True,False,False
45,714.8116,13,15,3,7,False,True,False,False,True,False,False,True,False,False,True,True,False,True,False,False
45,345.7674,12,27,13,9,False,True,False,True,False,False,True,False,False,False,True,False,True,False,False,True
45,1086.871,100,100,,8,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
45,592.4732,11,84,12,8,False,True,False,False,True,False,False,True,False,False,True,False,True,True,False,False
45,715.8365,11,27,6,9,False,True,False,True,False,False,True,False,False,False,True,False,True,True,False,False
45,486.6721,8,60,4,5,False,True,False,True,False,False,False,True,False,False,True,False,True,False,True,False
45,572.3074,11,38,8,10,False,True,False,False,False,True,True,False,False,False,True,True,False,True,False,False
45,121.3984,14,24,13,6,False,True,False,False,False,True,True,False,False,False,True,True,False,False,True,False
45,1110.297,7,100,,7,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
45,302.6819,10,39,5,7,False,True,False,False,False,True,False,True,False,False,True,True,False,False,True,False
45,1244.661,100,100,,7,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
45,146.4158,8,56,1,8,False,True,False,True,False,False,False,True,False,False,True,False,True,False,True,False
45,1350.97,100,100,,6,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
45,466.9924,9,58,4,10,False,True,False,True,False,False,True,False,False,False,True,True,False,False,False,True
45,449.0384,8,68,1,9,False,True,False,False,True,False,True,False,False,False,True,True,False,False,True,False
45,687.6755,12,65,5,10,False,True,False,False,False,True,True,False,False,False,True,False,True,False,True,False
45,755.2319,10,31,6,11,False,True,False,True,False,False,False,True,False,False,True,True,False,False,True,False
45,70.09781,9,35,1,11,False,True,False,False,False,True,False,True,False,False,True,True,False,False,False,True
45,446.5565,7,64,12,12,False,True,False,False,False,True,False,True,False,False,True,False,True,False,False,True
45,530.1775,9,59,2,13,False,True,False,False,True,False,True,False,False,False,True,False,True,False,False,True
45,1112.147,100,100,,7,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
45,761.7164,11,63,4,11,False,True,False,False,True,False,False,True,False,False,True,False,True,True,False,False
45,494.6592,12,44,11,15,False,True,False,False,False,True,True,False,False,False,True,False,True,False,False,True
45,752.8116,7,22,6,12,False,True,False,False,True,False,False,True,False,False,True,False,True,True,False,False
45,1266.039,100,100,,7,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
45,132.4539,10,17,11,13,False,True,False,True,False,False,True,False,False,False,True,True,False,True,False,False
45,323.5317,10,64,2,14,False,True,False,True,False,False,True,False,False,False,True,False,True,True,False,False
45,186.6204,11,68,14,14,False,True,False,False,False,True,True,False,False,False,True,False,True,False,True,False
45,1131.776,11,38,5,16,False,True,False,False,False,True,False,True,False,False,True,True,False,False,False,True
45,1280.592,100,100,,8,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
45,734.0702,7,22,8,15,False,True,False,True,False,False,True,False,False,False,True,True,False,True,False,False
45,543.2171,12,33,8,15,False,True,False,False,False,True,True,False,False,False,True,False,True,False,True,False
45,561.2461,54,54,13,16,True,False,True,False,False,False,False,True,False,False,True,True,False,False,True,False
45,1164.621,11,63,14,16,False,True,False,False,True,False,False,True,False,False,True,True,False,True,False,False
45,1140.995,100,100,,8,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
47,696.0972,15,25,2,11,False,True,False,True,False,False,True,False,False,False,True,False,True,True,False,False
47,1330.822,100,100,,11,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
47,1076.291,15,15,6,15,False,True,False,False,True,False,False,True,False,False,True,False,True,False,True,False
47,1784.741,22,15,2,11,False,True,False,True,False,False,True,False,False,False,True,True,False,False,False,True
47,1919.112,20,20,8,16,False,True,False,True,False,False,True,False,False,False,True,True,False,False,False,True
47,1326.792,100,100,,12,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
47,420.592,12,20,7,1,False,True,False,True,False,False,True,False,False,False,True,True,False,False,False,True
47,411.4404,8,15,8,14,False,True,False,False,True,False,False,True,False,False,True,False,True,False,True,False
47,1105.303,20,15,5,7,False,True,False,False,True,False,True,False,False,False,True,True,False,True,False,False
47,1346.831,15,20,7,13,False,True,False,True,False,False,False,True,False,False,True,True,False,True,False,False
47,334.3301,8,17,7,12,False,True,False,False,False,True,True,False,False,False,True,False,True,True,False,False
47,1431.054,7,12,1,14,False,True,False,True,False,False,False,True,False,False,True,True,False,False,False,True
47,625.9761,10,11,4,12,False,True,False,True,False,False,True,False,False,False,True,False,True,False,False,True
47,1294.909,100,100,,12,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
47,1736.589,95,95,6,10,True,False,True,False,False,False,False,True,False,False,True,True,False,True,False,False
47,1138.231,90,0,3,1,False,True,True,False,False,False,True,False,False,False,True,True,False,False,True,False
47,1298.237,100,100,,11,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
47,1309.364,100,100,,12,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
47,1315.599,100,100,,12,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
47,387.1891,22,17,5,4,False,True,False,True,False,False,False,True,False,False,True,True,False,False,False,True
47,472.4217,16,20,6,7,False,True,False,False,False,True,True,False,False,False,True,True,False,False,True,False
47,179.8641,24,7,2,8,False,True,False,True,False,False,True,False,False,False,True,False,True,False,True,False
47,1400.786,100,100,,13,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
47,1674.335,11,27,4,10,False,True,False,True,False,False,False,True,False,False,True,False,True,False,True,False
47,1987.496,23,21,1,16,False,True,False,True,False,False,True,False,False,False,True,True,False,False,True,False
47,1524.78,11,25,5,9,False,True,False,False,False,True,False,True,False,False,True,False,True,True,False,False
47,105.5145,10,12,1,5,False,True,False,True,False,False,True,False,False,False,True,False,True,False,False,True
47,1306.092,100,100,,13,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
47,883.8652,8,11,3,16,False,True,False,True,False,False,True,False,False,False,True,True,False,True,False,False
47,1020.78,12,9,3,6,False,True,False,True,False,False,False,True,False,False,True,True,False,False,False,True
47,312.7644,7,5,4,9,False,True,False,True,False,False,False,True,False,False,True,True,False,False,True,False
47,1298.467,100,100,,12,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
47,1308.83,100,15,2,8,False,True,False,False,False,True,True,False,False,False,True,True,False,False,False,True
47,595.7831,18,15,4,3,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,True
47,1079.116,15,20,8,5,False,True,False,True,False,False,True,False,False,False,True,True,False,True,False,False
47,375.4152,22,20,7,5,False,True,False,True,False,False,True,False,False,False,True,False,True,False,True,False
47,409.5179,14,12,3,6,False,True,False,True,False,False,False,True,False,False,True,False,True,True,False,False
47,1219.221,100,100,,12,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
47,161.5773,20,20,8,14,False,True,False,True,False,False,False,True,False,False,True,False,True,True,False,False
47,1245.901,100,100,,13,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
47,424.7995,13,11,6,2,False,True,False,True,False,False,True,False,False,False,True,False,True,False,True,False
47,1371.344,100,100,,13,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
47,107.0229,10,10,1,12,False,True,False,True,False,False,True,False,False,False,True,False,True,False,True,False
47,1321.197,10,9,3,8,False,True,False,True,False,False,True,False,False,False,True,False,True,True,False,False
47,1381.081,10,15,4,3,False,True,False,True,False,False,False,True,False,False,True,True,False,True,False,False
47,1179.845,14,8,6,4,False,True,False,False,False,True,False,True,False,False,True,False,True,True,False,False
47,599.5083,13,11,1,3,False,True,False,False,True,False,False,True,False,False,True,False,True,False,True,False
47,448.7481,13,10,2,1,False,True,False,False,False,True,True,False,False,False,True,True,False,True,False,False
47,336.545,11,9,8,6,False,True,False,True,False,False,False,True,False,False,True,True,False,False,True,False
47,1273.666,95,95,,14,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
47,330.3579,15,15,5,7,False,True,False,True,False,False,True,False,False,False,True,False,True,False,False,True
47,1324.848,16,9,6,13,False,True,False,True,False,False,False,True,False,False,True,True,False,False,True,False
47,155.8335,12,16,3,9,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,True
47,1258.035,100,100,,14,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
47,696.4607,17,12,7,15,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,True
47,268.405,13,17,2,2,False,True,False,True,False,False,True,False,False,False,True,False,True,False,False,True
47,1893.526,80,5,5,15,False,True,False,False,False,True,False,True,False,False,True,True,False,True,False,False
47,389.9256,10,15,1,4,False,True,False,True,False,False,False,True,False,False,True,True,False,False,True,False
47,1257.451,100,100,,13,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
47,1628.734,66,75,7,10,False,True,False,False,False,True,False,True,False,False,True,True,False,False,False,True
47,214.0283,14,16,5,2,False,True,False,True,False,False,True,False,False,False,True,False,True,True,False,False
47,1810.879,85,80,4,11,True,False,True,False,False,False,True,False,False,False,True,True,False,False,True,False
47,313.4464,20,16,8,13,False,True,False,True,False,False,False,True,False,False,True,False,True,False,False,True
47,1314.632,100,100,,13,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
48,1459.545,100,100,4,6,False,True,False,False,True,False,True,False,False,False,True,False,True,False,False,True
48,1171.841,100,100,,2,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
48,799.3191,100,100,1,11,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,True
48,1802.73,100,100,4,10,False,True,False,False,True,False,True,False,False,False,True,True,False,False,True,False
48,1077.024,100,100,6,9,True,False,True,False,False,False,True,False,False,False,True,True,False,False,False,True
48,1553.858,100,100,,2,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
48,1136.153,100,100,1,9,False,True,False,False,True,False,True,False,False,False,True,True,False,True,False,False
48,1484.072,100,100,5,8,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,True
48,1938.469,100,100,5,15,False,True,False,False,True,False,True,False,False,False,True,True,False,False,True,False
48,1267.718,100,100,7,8,True,False,True,False,False,False,False,True,False,False,True,True,False,False,True,False
48,382.7558,100,100,3,13,False,True,False,True,False,False,True,False,False,False,True,False,True,True,False,False
48,637.3638,100,85,6,11,False,True,False,True,False,False,False,True,False,False,True,True,False,True,False,False
48,664.4192,94,93,3,15,False,True,False,True,False,False,True,False,False,False,True,False,True,True,False,False
48,1361.426,100,100,,1,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
